1429133555,48.53947,-123.01692,2015-04-15T21:32:35+0000
1429206684,48.53941,-123.01712,2015-04-16T17:51:24+0000
1429207236,48.53941,-123.01707,2015-04-16T18:00:36+0000
1429207830,48.54018,-123.01633,2015-04-16T18:10:30+0000
1429208424,48.53656,-123.01529,2015-04-16T18:20:24+0000
1429209018,48.53656,-123.01524,2015-04-16T18:30:18+0000
1429209616,48.5442,-123.0079,2015-04-16T18:40:16+0000
1429210326,48.56121,-123.00978,2015-04-16T18:52:06+0000
1429210813,48.56961,-123.02437,2015-04-16T19:00:13+0000
1429211410,48.58044,-123.04079,2015-04-16T19:10:10+0000
1429212006,48.59104,-123.05522,2015-04-16T19:20:06+0000
1429212602,48.60105,-123.06758,2015-04-16T19:30:02+0000
1429213198,48.61013,-123.08151,2015-04-16T19:39:58+0000
1429213792,48.62062,-123.09344,2015-04-16T19:49:52+0000
1429214436,48.62557,-123.10387,2015-04-16T20:00:36+0000
1429214980,48.62629,-123.11122,2015-04-16T20:09:40+0000
1429215575,48.62798,-123.11835,2015-04-16T20:19:35+0000
1429216171,48.62959,-123.12675,2015-04-16T20:29:31+0000
1429216766,48.62933,-123.13771,2015-04-16T20:39:26+0000
1429217365,48.62536,-123.15172,2015-04-16T20:49:25+0000
1429217995,48.61414,-123.15891,2015-04-16T20:59:55+0000
1429218550,48.61017,-123.16161,2015-04-16T21:09:10+0000
1429219093,48.60936,-123.16373,2015-04-16T21:18:13+0000
1429313879,48.62899,-123.18073,2015-04-17T23:37:59+0000
1429314427,48.62977,-123.20105,2015-04-17T23:47:07+0000
1429315026,48.63216,-123.22418,2015-04-17T23:57:06+0000
1429315618,48.63543,-123.24579,2015-04-18T00:06:58+0000
1429316217,48.63823,-123.26761,2015-04-18T00:16:57+0000
1429316810,48.63996,-123.28583,2015-04-18T00:26:50+0000
1429317444,48.64278,-123.30486,2015-04-18T00:37:24+0000
1429318002,48.6469,-123.31891,2015-04-18T00:46:42+0000
1429318600,48.65377,-123.33395,2015-04-18T00:56:40+0000
1429319193,48.66019,-123.34973,2015-04-18T01:06:33+0000
1429319788,48.66335,-123.37102,2015-04-18T01:16:28+0000
1429320387,48.66732,-123.39079,2015-04-18T01:26:27+0000
1429321019,48.67112,-123.40747,2015-04-18T01:36:59+0000
1429321580,48.67039,-123.41063,2015-04-18T01:46:20+0000
1429321705,48.67046,-123.41064,2015-04-18T01:48:25+0000
1429392246,48.6516,-123.38211,2015-04-18T21:24:06+0000
1429392806,48.65215,-123.37267,2015-04-18T21:33:26+0000
1429393405,48.65069,-123.36475,2015-04-18T21:43:25+0000
1429394073,48.64833,-123.3553,2015-04-18T21:54:33+0000
1429394598,48.6479,-123.34772,2015-04-18T22:03:18+0000
1429395214,48.64592,-123.3407,2015-04-18T22:13:34+0000
1429475497,48.64395,-123.33887,2015-04-19T20:31:37+0000
1429492198,48.64396,-123.33865,2015-04-20T01:09:58+0000
1429492730,48.64392,-123.33865,2015-04-20T01:18:50+0000
1429493328,48.64466,-123.33975,2015-04-20T01:28:48+0000
1429493926,48.64658,-123.34396,2015-04-20T01:38:46+0000
1429494524,48.64846,-123.34973,2015-04-20T01:48:44+0000
1429495145,48.65871,-123.35185,2015-04-20T01:59:05+0000
1429495884,48.66323,-123.35126,2015-04-20T02:11:24+0000
1429496484,48.67559,-123.35143,2015-04-20T02:21:24+0000
1429496904,48.68319,-123.35522,2015-04-20T02:28:24+0000
1429497500,48.69187,-123.36206,2015-04-20T02:38:20+0000
1429498097,48.70046,-123.36975,2015-04-20T02:48:17+0000
1429498693,48.71025,-123.37088,2015-04-20T02:58:13+0000
1429499314,48.7177,-123.37006,2015-04-20T03:08:34+0000
1429555134,48.71756,-123.37018,2015-04-20T18:38:54+0000
1429555652,48.71632,-123.36986,2015-04-20T18:47:32+0000
1429556248,48.71024,-123.37878,2015-04-20T18:57:28+0000
1429556845,48.71205,-123.38702,2015-04-20T19:07:25+0000
1429557440,48.714,-123.3902,2015-04-20T19:17:20+0000
1429558056,48.72049,-123.40024,2015-04-20T19:27:36+0000
1429558656,48.73061,-123.40753,2015-04-20T19:37:36+0000
1429559223,48.73638,-123.41316,2015-04-20T19:47:03+0000
1429559822,48.74041,-123.41872,2015-04-20T19:57:02+0000
1429560424,48.74588,-123.42496,2015-04-20T20:07:04+0000
1429561021,48.7498,-123.42993,2015-04-20T20:17:01+0000
1429561619,48.75877,-123.43788,2015-04-20T20:26:59+0000
1429562251,48.76709,-123.44989,2015-04-20T20:37:31+0000
1429562811,48.76889,-123.45047,2015-04-20T20:46:51+0000
1429572185,48.76395,-123.45232,2015-04-20T23:23:05+0000
1429738778,48.66417,-123.51962,2015-04-22T21:39:38+0000
1429739373,48.65696,-123.52982,2015-04-22T21:49:33+0000
1429739969,48.64879,-123.5403,2015-04-22T21:59:29+0000
1429740636,48.64845,-123.54881,2015-04-22T22:10:36+0000
1429741165,48.64915,-123.54903,2015-04-22T22:19:25+0000
1429741829,48.64876,-123.54962,2015-04-22T22:30:29+0000
1429742429,48.64876,-123.54962,2015-04-22T22:40:29+0000
1429742949,48.64879,-123.54962,2015-04-22T22:49:09+0000
1429743547,48.65047,-123.54892,2015-04-22T22:59:07+0000
1429744195,48.65361,-123.55025,2015-04-22T23:09:55+0000
1429744739,48.65342,-123.55067,2015-04-22T23:18:59+0000
1429745334,48.65342,-123.55072,2015-04-22T23:28:54+0000
1429745931,48.65337,-123.55067,2015-04-22T23:38:51+0000
